State_Code,State,Type,Year,Type_Detail,Alabama,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AK,Alaska,Total Energy Expenditures (million USD),2011,Expenditures,8050.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AK,Alaska,Total Energy Expenditures (million USD),2012,Expenditures,7884.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AK,Alaska,Total Energy Expenditures (million USD),2013,Expenditures,7281.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AK,Alaska,Total Energy Expenditures (million USD),2014,Expenditures,6890.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AK,Alaska,Total Energy Average Price (USD/million BTU),2010,Price,20.13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AK,Alaska,Total Energy Average Price (USD/million BTU),2011,Price,24.91,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AK,Alaska,Total Energy Average Price (USD/million BTU),2012,Price,25.09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AK,Alaska,Total Energy Average Price (USD/million BTU),2013,Price,24.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AK,Alaska,Total Energy Average Price (USD/million BTU),2014,Price,24.43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AK,Alaska,Total Energy Consumption (billion BTU),2010,Consumption,100.0636844,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AK,Alaska,Total Energy Consumption (billion BTU),2011,Consumption,99.34275446,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AK,Alaska,Total Energy Consumption (billion BTU),2012,Consumption,95.65189939,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AK,Alaska,Total Energy Consumption (billion BTU),2014,Consumption,97.10388065,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AK,Alaska,Total Energy Production (billion BTU),2010,Production,94.46400803,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AK,Alaska,Total Energy Production (billion BTU),2011,Production,95.1961656,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AK,Alaska,Total Energy Production (billion BTU),2012,Production,96.84966176,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AK,Alaska,Total Energy Production (billion BTU),2014,Production,97.44163756,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AK,Alaska,Total Energy Expenditures (million USD),2010,Expenditures,124.3516273,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AK,Alaska,Total Energy Expenditures (million USD),2011,Expenditures,97.93923283,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AK,Alaska,Total Energy Expenditures (million USD),2012,Expenditures,92.35715645,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AK,Alaska,Total Energy Expenditures (million USD),2014,Expenditures,94.62640245,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AK,Alaska,Total Energy Average Price (USD/million BTU),2010,Price,123.7456533,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AK,Alaska,Total Energy Average Price (USD/million BTU),2011,Price,100.7226014,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AK,Alaska,Total Energy Average Price (USD/million BTU),2012,Price,98.04703069,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AK,Alaska,Total Energy Average Price (USD/million BTU),2014,Price,99.30894309,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AK,Alaska,Biomass Consumption (billion BTU),2010,Consumption,4178,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AK,Alaska,Biomass Consumption (billion BTU),2011,Consumption,4247,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AK,Alaska,Biomass Consumption (billion BTU),2012,Consumption,4032,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AK,Alaska,Biomass Consumption (billion BTU),2013,Consumption,5168,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AK,Alaska,Biomass Consumption (billion BTU),2014,Consumption,5476,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AK,Alaska,Coal Consumption (billion BTU),2010,Consumption,14548,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AK,Alaska,Coal Consumption (billion BTU),2011,Consumption,15481,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AK,Alaska,Coal Consumption (billion BTU),2012,Consumption,15521,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AK,Alaska,Coal Consumption (billion BTU),2013,Consumption,14819,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AK,Alaska,Coal Consumption (billion BTU),2014,Consumption,18225,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AK,Alaska,Coal Production (billion BTU),2010,Production,33556,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AK,Alaska,Coal Production (billion BTU),2011,Production,33524,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AK,Alaska,Coal Production (billion BTU),2012,Production,31332,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AK,Alaska,Coal Production (billion BTU),2013,Production,24917,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AK,Alaska,Coal Production (billion BTU),2014,Production,22944,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AK,Alaska,Coal Expenditures (million USD),2010,Expenditures,49.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AK,Alaska,Coal Expenditures (million USD),2011,Expenditures,59.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AK,Alaska,Coal Expenditures (million USD),2012,Expenditures,63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AK,Alaska,Coal Expenditures (million USD),2013,Expenditures,72.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AK,Alaska,Coal Expenditures (million USD),2014,Expenditures,88.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AK,Alaska,Coal Average Price (USD per million BTU),2010,Price,3.43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AK,Alaska,Coal Average Price (USD per million BTU),2011,Price,3.85,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AK,Alaska,Coal Average Price (USD per million BTU),2012,Price,4.06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AK,Alaska,Coal Average Price (USD per million BTU),2013,Price,4.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AK,Alaska,Coal Average Price (USD per million BTU),2014,Price,4.87,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AK,Alaska,Electricity Consumption (billion BTU),2010,Consumption,21315,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AK,Alaska,Electricity Consumption (billion BTU),2011,Consumption,21562,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AK,Alaska,Electricity Consumption (billion BTU),2012,Consumption,21893,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AK,Alaska,Electricity Consumption (billion BTU),2013,Consumption,21387,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AK,Alaska,Electricity Consumption (billion BTU),2014,Consumption,21034,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AK,Alaska,Electricity Expenditures (million USD),2010,Expenditures,912.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AK,Alaska,Electricity Expenditures (million USD),2011,Expenditures,1004.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AK,Alaska,Electricity Expenditures (million USD),2012,Expenditures,1035,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AK,Alaska,Electricity Expenditures (million USD),2013,Expenditures,1005.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AK,Alaska,Electricity Expenditures (million USD),2014,Expenditures,1055.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AK,Alaska,Electricity Average Price (USD per million BTU),2010,Price,43.29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AK,Alaska,Electricity Average Price (USD per million BTU),2011,Price,47.13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AK,Alaska,Electricity Average Price (USD per million BTU),2012,Price,47.84,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AK,Alaska,Electricity Average Price (USD per million BTU),2013,Price,48.37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AK,Alaska,Electricity Average Price (USD per million BTU),2014,Price,51.27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AK,Alaska,Fossil Fuels Consumption (billion BTU),2010,Consumption,634777,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AK,Alaska,Fossil Fuels Consumption (billion BTU),2011,Consumption,635981,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AK,Alaska,Fossil Fuels Consumption (billion BTU),2012,Consumption,629768,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AK,Alaska,Fossil Fuels Consumption (billion BTU),2013,Consumption,600660,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AK,Alaska,Fossil Fuels Consumption (billion BTU),2014,Consumption,581369,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AK,Alaska,Geothermal Energy Consumption (billion BTU),2010,Consumption,153,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AK,Alaska,Geothermal Energy Consumption (billion BTU),2011,Consumption,214,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AK,Alaska,Geothermal Energy Consumption (billion BTU),2012,Consumption,186,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AK,Alaska,Geothermal Energy Consumption (billion BTU),2013,Consumption,186,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AK,Alaska,Geothermal Energy Consumption (billion BTU),2014,Consumption,186,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AK,Alaska,Geothermal Energy Net Generation (million kilowatt hours),2010,Production,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AK,Alaska,Geothermal Energy Net Generation (million kilowatt hours),2011,Production,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AK,Alaska,Geothermal Energy Net Generation (million kilowatt hours),2012,Production,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AK,Alaska,Geothermal Energy Net Generation (million kilowatt hours),2013,Production,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AK,Alaska,Geothermal Energy Net Generation (million kilowatt hours),2014,Production,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AK,Alaska,Hydropower Consumption (billion BTU),2010,Consumption,13982,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AK,Alaska,Hydropower Consumption (billion BTU),2011,Consumption,13066,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AK,Alaska,Hydropower Consumption (billion BTU),2012,Consumption,14988,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AK,Alaska,Hydropower Consumption (billion BTU),2013,Consumption,13696,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AK,Alaska,Hydropower Consumption (billion BTU),2014,Consumption,14633,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AK,Alaska,Hydropower Net Generation (million kilowatt hours),2010,Production,1433,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AK,Alaska,Hydropower Net Generation (million kilowatt hours),2011,Production,1345,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AK,Alaska,Hydropower Net Generation (million kilowatt hours),2012,Production,1575,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AK,Alaska,Hydropower Net Generation (million kilowatt hours),2013,Production,1435,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AK,Alaska,Hydropower Net Generation (million kilowatt hours),2014,Production,1539,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AK,Alaska,Natural Gas Consumption (including supplemental gaseous fuels) (billion BTU),2010,Consumption,334978,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AK,Alaska,Natural Gas Consumption (including supplemental gaseous fuels) (billion BTU),2011,Consumption,339819,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AK,Alaska,Natural Gas Consumption (including supplemental gaseous fuels) (billion BTU),2012,Consumption,347228,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AK,Alaska,Natural Gas Consumption (including supplemental gaseous fuels) (billion BTU),2013,Consumption,332963,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AK,Alaska,Natural Gas Consumption (including supplemental gaseous fuels) (billion BTU),2014,Consumption,329585,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AK,Alaska,Natural Gas Expenditures (million USD),2010,Expenditures,479.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AK,Alaska,Natural Gas Expenditures (million USD),2011,Expenditures,545.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AK,Alaska,Natural Gas Expenditures (million USD),2012,Expenditures,513.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AK,Alaska,Natural Gas Expenditures (million USD),2013,Expenditures,495.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AK,Alaska,Natural Gas Expenditures (million USD),2014,Expenditures,480.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AK,Alaska,Natural Gas Average Price (USD per million BTU),2010,Price,6.41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AK,Alaska,Natural Gas Average Price (USD per million BTU),2011,Price,6.61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AK,Alaska,Natural Gas Average Price (USD per million BTU),2012,Price,6.26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AK,Alaska,Natural Gas Average Price (USD per million BTU),2013,Price,6.78,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AK,Alaska,Natural Gas Average Price (USD per million BTU),2014,Price,6.99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AK,Alaska,LPG Consumption (billion BTU),2010,Consumption,1353,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AK,Alaska,LPG Consumption (billion BTU),2011,Consumption,1247,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AK,Alaska,LPG Consumption (billion BTU),2012,Consumption,1314,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AK,Alaska,LPG Consumption (billion BTU),2013,Consumption,1272,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AK,Alaska,LPG Consumption (billion BTU),2014,Consumption,1190,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AK,Alaska,LPG Expenditures (million USD),2010,Expenditures,35.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AK,Alaska,LPG Expenditures (million USD),2011,Expenditures,36.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AK,Alaska,LPG Expenditures (million USD),2012,Expenditures,36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AK,Alaska,LPG Expenditures (million USD),2013,Expenditures,33.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AK,Alaska,LPG Expenditures (million USD),2014,Expenditures,32.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AK,Alaska,LPG Average Price (USD per million BTU),2010,Price,26.79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AK,Alaska,LPG Average Price (USD per million BTU),2011,Price,29.78,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AK,Alaska,LPG Average Price (USD per million BTU),2012,Price,27.47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AK,Alaska,LPG Average Price (USD per million BTU),2013,Price,26.07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AK,Alaska,LPG Average Price (USD per million BTU),2014,Price,27.65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AK,Alaska,GDP,2010,Total,54220,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AK,Alaska,GDP,2011,Total,59318.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AK,Alaska,GDP,2012,Total,61613.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AK,Alaska,GDP,2013,Total,59890.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AK,Alaska,GDP,2014,Total,58066.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AK,Alaska,Population Estimate,2010,Population,713856,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AK,Alaska,Population Estimate,2011,Population,722572,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AK,Alaska,Population Estimate,2012,Population,731081,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AK,Alaska,Population Estimate,2013,Population,737259,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AK,Alaska,Population Estimate,2014,Population,736732,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AZ,Arizona,Total Energy Consumption (billion BTU),2010,Consumption,1383531,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AZ,Arizona,Total Energy Consumption (billion BTU),2011,Consumption,1424944,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AZ,Arizona,Total Energy Consumption (billion BTU),2012,Consumption,1395839,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AZ,Arizona,Total Energy Consumption (billion BTU),2013,Consumption,1414383,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AZ,Arizona,Total Energy Consumption (billion BTU),2014,Consumption,1422590,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AZ,Arizona,Total Energy Production (billion BTU),2010,Production,580948,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AZ,Arizona,Total Energy Production (billion BTU),2011,Production,617956,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AZ,Arizona,Total Energy Production (billion BTU),2012,Production,598039,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AZ,Arizona,Total Energy Production (billion BTU),2013,Production,594994,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AZ,Arizona,Total Energy Production (billion BTU),2014,Production,635050,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AZ,Arizona,Total Energy Expenditures (million USD),2010,Expenditures,19372.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AZ,Arizona,Total Energy Expenditures (million USD),2011,Expenditures,22628.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AZ,Arizona,Total Energy Expenditures (million USD),2012,Expenditures,22872.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AZ,Arizona,Total Energy Expenditures (million USD),2013,Expenditures,22841.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AZ,Arizona,Total Energy Expenditures (million USD),2014,Expenditures,22609.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AZ,Arizona,Total Energy Average Price (USD/million BTU),2010,Price,22.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AZ,Arizona,Total Energy Average Price (USD/million BTU),2011,Price,25.62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AZ,Arizona,Total Energy Average Price (USD/million BTU),2012,Price,26.41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AZ,Arizona,Total Energy Average Price (USD/million BTU),2013,Price,26.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AZ,Arizona,Total Energy Average Price (USD/million BTU),2014,Price,25.94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AZ,Arizona,Total Energy Consumption (billion BTU),2010,Consumption,102.9932831,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AZ,Arizona,Total Energy Consumption (billion BTU),2011,Consumption,97.95746359,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AZ,Arizona,Total Energy Consumption (billion BTU),2012,Consumption,101.32852,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AZ,Arizona,Total Energy Consumption (billion BTU),2014,Consumption,100.580253,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AZ,Arizona,Total Energy Production (billion BTU),2010,Production,106.3702775,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AZ,Arizona,Total Energy Production (billion BTU),2011,Production,96.77695499,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
