,latitude,longitude,State,State Abbr,region,sub-region,country,year,max_temp_avg,min_temp_avg,daylight_hr_avg,rain_avg,snowfall_avg,2011-(Fossil),2012-(Fossil),2013-(Fossil),2014-(Fossil),2015-(Fossil),2016-(Fossil),2017-(Fossil),2018-(Fossil),2019-(Fossil),2020-(Fossil),2011(TR),2012(TR),2013(TR),2014(TR),2015(TR),2016(TR),2017(TR),2018(TR),2019(TR),2020(TR),2011-Total,2012-Total,2013-Total,2014-Total,2015-Total,2016-Total,2017-Total,2018-Total,2019-Total,2020-Total
708,39.05096435546875,-105.1851806640625,Colorado,CO,West,Mountain,US,2020,54.381668,30.433594,12.189121,0.016688963,0.14529788,130973.90000000001,128506.5,130869.4,132853.5,131059.9,126823.9,126770.8,131499.1,135351.09999999998,120734.5,10775.3,10835.1,12294.6,13117.7,13368.2,15887.5,16203.4,16595.2,17802.1,19419.0,141749.2,139341.6,143164.0,145971.2,144428.1,142711.4,142974.2,148094.30000000002,153153.19999999998,140153.5
720,41.581722259521484,-72.72726440429688,Connecticut,CT,Northeast,New England,US,2011,60.308125,45.055096,12.203185,0.14018802,0.12484566,72616.29999999999,72510.4,73390.7,72551.5,76354.1,72635.59999999999,72085.8,78306.1,77351.9,72423.4,4336.0,3897.5,4295.2,4547.2,4676.4,4786.8,4675.8,4957.2,4886.2,4677.7,76952.29999999999,76407.9,77685.9,77098.7,81030.5,77422.4,76761.6,83263.3,82238.09999999999,77101.09999999999
732,41.581722259521484,-72.72726440429688,Connecticut,CT,Northeast,New England,US,2012,62.266373,46.847656,12.199432,0.089539744,0.08009165,72616.29999999999,72510.4,73390.7,72551.5,76354.1,72635.59999999999,72085.8,78306.1,77351.9,72423.4,4336.0,3897.5,4295.2,4547.2,4676.4,4786.8,4675.8,4957.2,4886.2,4677.7,76952.29999999999,76407.9,77685.9,77098.7,81030.5,77422.4,76761.6,83263.3,82238.09999999999,77101.09999999999
744,41.581722259521484,-72.72726440429688,Connecticut,CT,Northeast,New England,US,2013,59.35422,43.69601,12.2033,0.0970507,0.1328502,72616.29999999999,72510.4,73390.7,72551.5,76354.1,72635.59999999999,72085.8,78306.1,77351.9,72423.4,4336.0,3897.5,4295.2,4547.2,4676.4,4786.8,4675.8,4957.2,4886.2,4677.7,76952.29999999999,76407.9,77685.9,77098.7,81030.5,77422.4,76761.6,83263.3,82238.09999999999,77101.09999999999
756,41.581722259521484,-72.72726440429688,Connecticut,CT,Northeast,New England,US,2014,58.73433,42.483242,12.203178,0.09555507,0.114315756,72616.29999999999,72510.4,73390.7,72551.5,76354.1,72635.59999999999,72085.8,78306.1,77351.9,72423.4,4336.0,3897.5,4295.2,4547.2,4676.4,4786.8,4675.8,4957.2,4886.2,4677.7,76952.29999999999,76407.9,77685.9,77098.7,81030.5,77422.4,76761.6,83263.3,82238.09999999999,77101.09999999999
768,41.581722259521484,-72.72726440429688,Connecticut,CT,Northeast,New England,US,2015,60.064453,43.538074,12.203134,0.08629722,0.1247587,72616.29999999999,72510.4,73390.7,72551.5,76354.1,72635.59999999999,72085.8,78306.1,77351.9,72423.4,4336.0,3897.5,4295.2,4547.2,4676.4,4786.8,4675.8,4957.2,4886.2,4677.7,76952.29999999999,76407.9,77685.9,77098.7,81030.5,77422.4,76761.6,83263.3,82238.09999999999,77101.09999999999
780,41.581722259521484,-72.72726440429688,Connecticut,CT,Northeast,New England,US,2016,61.90694,45.66084,12.199509,0.093874484,0.0762996,72616.29999999999,72510.4,73390.7,72551.5,76354.1,72635.59999999999,72085.8,78306.1,77351.9,72423.4,4336.0,3897.5,4295.2,4547.2,4676.4,4786.8,4675.8,4957.2,4886.2,4677.7,76952.29999999999,76407.9,77685.9,77098.7,81030.5,77422.4,76761.6,83263.3,82238.09999999999,77101.09999999999
792,41.581722259521484,-72.72726440429688,Connecticut,CT,Northeast,New England,US,2017,60.61139,44.23088,12.203274,0.11313275,0.10576352,72616.29999999999,72510.4,73390.7,72551.5,76354.1,72635.59999999999,72085.8,78306.1,77351.9,72423.4,4336.0,3897.5,4295.2,4547.2,4676.4,4786.8,4675.8,4957.2,4886.2,4677.7,76952.29999999999,76407.9,77685.9,77098.7,81030.5,77422.4,76761.6,83263.3,82238.09999999999,77101.09999999999
804,41.581722259521484,-72.72726440429688,Connecticut,CT,Northeast,New England,US,2018,60.553997,44.133453,12.203217,0.14863384,0.12837574,72616.29999999999,72510.4,73390.7,72551.5,76354.1,72635.59999999999,72085.8,78306.1,77351.9,72423.4,4336.0,3897.5,4295.2,4547.2,4676.4,4786.8,4675.8,4957.2,4886.2,4677.7,76952.29999999999,76407.9,77685.9,77098.7,81030.5,77422.4,76761.6,83263.3,82238.09999999999,77101.09999999999
816,41.581722259521484,-72.72726440429688,Connecticut,CT,Northeast,New England,US,2019,59.991486,43.0748,12.203252,0.14107952,0.087873764,72616.29999999999,72510.4,73390.7,72551.5,76354.1,72635.59999999999,72085.8,78306.1,77351.9,72423.4,4336.0,3897.5,4295.2,4547.2,4676.4,4786.8,4675.8,4957.2,4886.2,4677.7,76952.29999999999,76407.9,77685.9,77098.7,81030.5,77422.4,76761.6,83263.3,82238.09999999999,77101.09999999999
828,41.581722259521484,-72.72726440429688,Connecticut,CT,Northeast,New England,US,2020,62.269352,45.30365,12.199508,0.12422731,0.06846863,72616.29999999999,72510.4,73390.7,72551.5,76354.1,72635.59999999999,72085.8,78306.1,77351.9,72423.4,4336.0,3897.5,4295.2,4547.2,4676.4,4786.8,4675.8,4957.2,4886.2,4677.7,76952.29999999999,76407.9,77685.9,77098.7,81030.5,77422.4,76761.6,83263.3,82238.09999999999,77101.09999999999
840,39.33216094970703,-75.47586059570312,Delaware,DE,South,South Atlantic,US,2011,64.9411,51.252285,12.193585,0.12789495,0.03692885,21427.7,23078.6,22032.9,22035.6,22397.699999999997,23199.9,22057.9,22316.300000000003,21595.300000000003,20055.2,784.4,711.6,761.9,806.4,774.4,759.7,791.2,803.5,854.4,772.2,22212.100000000002,23790.199999999997,22794.800000000003,22842.0,23172.1,23959.600000000002,22849.100000000002,23119.800000000003,22449.700000000004,20827.4
852,39.33216094970703,-75.47586059570312,Delaware,DE,South,South Atlantic,US,2012,65.618965,52.07633,12.190143,0.10334909,0.012288321,21427.7,23078.6,22032.9,22035.6,22397.699999999997,23199.9,22057.9,22316.300000000003,21595.300000000003,20055.2,784.4,711.6,761.9,806.4,774.4,759.7,791.2,803.5,854.4,772.2,22212.100000000002,23790.199999999997,22794.800000000003,22842.0,23172.1,23959.600000000002,22849.100000000002,23119.800000000003,22449.700000000004,20827.4
864,39.33216094970703,-75.47586059570312,Delaware,DE,South,South Atlantic,US,2013,62.715622,49.698383,12.193692,0.1090703,0.035977587,21427.7,23078.6,22032.9,22035.6,22397.699999999997,23199.9,22057.9,22316.300000000003,21595.300000000003,20055.2,784.4,711.6,761.9,806.4,774.4,759.7,791.2,803.5,854.4,772.2,22212.100000000002,23790.199999999997,22794.800000000003,22842.0,23172.1,23959.600000000002,22849.100000000002,23119.800000000003,22449.700000000004,20827.4
876,39.33216094970703,-75.47586059570312,Delaware,DE,South,South Atlantic,US,2014,61.824066,47.98883,12.19358,0.10574528,0.085491985,21427.7,23078.6,22032.9,22035.6,22397.699999999997,23199.9,22057.9,22316.300000000003,21595.300000000003,20055.2,784.4,711.6,761.9,806.4,774.4,759.7,791.2,803.5,854.4,772.2,22212.100000000002,23790.199999999997,22794.800000000003,22842.0,23172.1,23959.600000000002,22849.100000000002,23119.800000000003,22449.700000000004,20827.4
888,39.33216094970703,-75.47586059570312,Delaware,DE,South,South Atlantic,US,2015,63.768627,50.178898,12.193539,0.11575168,0.053104628,21427.7,23078.6,22032.9,22035.6,22397.699999999997,23199.9,22057.9,22316.300000000003,21595.300000000003,20055.2,784.4,711.6,761.9,806.4,774.4,759.7,791.2,803.5,854.4,772.2,22212.100000000002,23790.199999999997,22794.800000000003,22842.0,23172.1,23959.600000000002,22849.100000000002,23119.800000000003,22449.700000000004,20827.4
900,39.33216094970703,-75.47586059570312,Delaware,DE,South,South Atlantic,US,2016,64.34826,51.14722,12.190212,0.10829389,0.059435308,21427.7,23078.6,22032.9,22035.6,22397.699999999997,23199.9,22057.9,22316.300000000003,21595.300000000003,20055.2,784.4,711.6,761.9,806.4,774.4,759.7,791.2,803.5,854.4,772.2,22212.100000000002,23790.199999999997,22794.800000000003,22842.0,23172.1,23959.600000000002,22849.100000000002,23119.800000000003,22449.700000000004,20827.4
912,39.33216094970703,-75.47586059570312,Delaware,DE,South,South Atlantic,US,2017,64.08425,51.409092,12.193668,0.1301771,0.03531136,21427.7,23078.6,22032.9,22035.6,22397.699999999997,23199.9,22057.9,22316.300000000003,21595.300000000003,20055.2,784.4,711.6,761.9,806.4,774.4,759.7,791.2,803.5,854.4,772.2,22212.100000000002,23790.199999999997,22794.800000000003,22842.0,23172.1,23959.600000000002,22849.100000000002,23119.800000000003,22449.700000000004,20827.4
924,39.33216094970703,-75.47586059570312,Delaware,DE,South,South Atlantic,US,2018,63.20097,50.57523,12.193615,0.18095602,0.058273714,21427.7,23078.6,22032.9,22035.6,22397.699999999997,23199.9,22057.9,22316.300000000003,21595.300000000003,20055.2,784.4,711.6,761.9,806.4,774.4,759.7,791.2,803.5,854.4,772.2,22212.100000000002,23790.199999999997,22794.800000000003,22842.0,23172.1,23959.600000000002,22849.100000000002,23119.800000000003,22449.700000000004,20827.4
936,39.33216094970703,-75.47586059570312,Delaware,DE,South,South Atlantic,US,2019,64.02058,50.838444,12.193648,0.13366573,0.038936514,21427.7,23078.6,22032.9,22035.6,22397.699999999997,23199.9,22057.9,22316.300000000003,21595.300000000003,20055.2,784.4,711.6,761.9,806.4,774.4,759.7,791.2,803.5,854.4,772.2,22212.100000000002,23790.199999999997,22794.800000000003,22842.0,23172.1,23959.600000000002,22849.100000000002,23119.800000000003,22449.700000000004,20827.4
948,39.33216094970703,-75.47586059570312,Delaware,DE,South,South Atlantic,US,2020,64.272385,51.724606,12.190211,0.18007214,0.002148421,21427.7,23078.6,22032.9,22035.6,22397.699999999997,23199.9,22057.9,22316.300000000003,21595.300000000003,20055.2,784.4,711.6,761.9,806.4,774.4,759.7,791.2,803.5,854.4,772.2,22212.100000000002,23790.199999999997,22794.800000000003,22842.0,23172.1,23959.600000000002,22849.100000000002,23119.800000000003,22449.700000000004,20827.4
960,38.91036605834961,-77.072509765625,District of Columbia,DC,South,South Atlantic,US,2011,67.23165,50.09712,12.191902,0.1308158,0.03928541,5566.3,4882.0,5251.9,5546.799999999999,5412.1,4968.3,4755.2,5167.700000000001,5016.3,4347.6,129.6,107.7,117.9,131.3,183.1,219.3,225.7,266.1,304.9,302.4,5695.900000000001,4989.7,5369.799999999999,5678.099999999999,5595.200000000001,5187.6,4980.9,5433.800000000001,5321.2,4650.0
972,38.91036605834961,-77.072509765625,District of Columbia,DC,South,South Atlantic,US,2012,68.53966,50.81947,12.188515,0.089268915,0.018569322,5566.3,4882.0,5251.9,5546.799999999999,5412.1,4968.3,4755.2,5167.700000000001,5016.3,4347.6,129.6,107.7,117.9,131.3,183.1,219.3,225.7,266.1,304.9,302.4,5695.900000000001,4989.7,5369.799999999999,5678.099999999999,5595.200000000001,5187.6,4980.9,5433.800000000001,5321.2,4650.0
984,38.91036605834961,-77.072509765625,District of Columbia,DC,South,South Atlantic,US,2013,64.96253,48.412403,12.192008,0.109801166,0.048856113,5566.3,4882.0,5251.9,5546.799999999999,5412.1,4968.3,4755.2,5167.700000000001,5016.3,4347.6,129.6,107.7,117.9,131.3,183.1,219.3,225.7,266.1,304.9,302.4,5695.900000000001,4989.7,5369.799999999999,5678.099999999999,5595.200000000001,5187.6,4980.9,5433.800000000001,5321.2,4650.0
996,38.91036605834961,-77.072509765625,District of Columbia,DC,South,South Atlantic,US,2014,64.40591,46.89757,12.191897,0.0950617,0.09685568,5566.3,4882.0,5251.9,5546.799999999999,5412.1,4968.3,4755.2,5167.700000000001,5016.3,4347.6,129.6,107.7,117.9,131.3,183.1,219.3,225.7,266.1,304.9,302.4,5695.900000000001,4989.7,5369.799999999999,5678.099999999999,5595.200000000001,5187.6,4980.9,5433.800000000001,5321.2,4650.0
1008,38.91036605834961,-77.072509765625,District of Columbia,DC,South,South Atlantic,US,2015,66.49025,48.946247,12.191856,0.094462454,0.06271695,5566.3,4882.0,5251.9,5546.799999999999,5412.1,4968.3,4755.2,5167.700000000001,5016.3,4347.6,129.6,107.7,117.9,131.3,183.1,219.3,225.7,266.1,304.9,302.4,5695.900000000001,4989.7,5369.799999999999,5678.099999999999,5595.200000000001,5187.6,4980.9,5433.800000000001,5321.2,4650.0
1020,38.91036605834961,-77.072509765625,District of Columbia,DC,South,South Atlantic,US,2016,66.855995,50.2146,12.188583,0.10726491,0.058579504,5566.3,4882.0,5251.9,5546.799999999999,5412.1,4968.3,4755.2,5167.700000000001,5016.3,4347.6,129.6,107.7,117.9,131.3,183.1,219.3,225.7,266.1,304.9,302.4,5695.900000000001,4989.7,5369.799999999999,5678.099999999999,5595.200000000001,5187.6,4980.9,5433.800000000001,5321.2,4650.0
1032,38.91036605834961,-77.072509765625,District of Columbia,DC,South,South Atlantic,US,2017,67.476295,50.298798,12.191983,0.115215,0.03341165,5566.3,4882.0,5251.9,5546.799999999999,5412.1,4968.3,4755.2,5167.700000000001,5016.3,4347.6,129.6,107.7,117.9,131.3,183.1,219.3,225.7,266.1,304.9,302.4,5695.900000000001,4989.7,5369.799999999999,5678.099999999999,5595.200000000001,5187.6,4980.9,5433.800000000001,5321.2,4650.0
1044,38.91036605834961,-77.072509765625,District of Columbia,DC,South,South Atlantic,US,2018,65.55447,49.34747,12.191932,0.22043093,0.04332578,5566.3,4882.0,5251.9,5546.799999999999,5412.1,4968.3,4755.2,5167.700000000001,5016.3,4347.6,129.6,107.7,117.9,131.3,183.1,219.3,225.7,266.1,304.9,302.4,5695.900000000001,4989.7,5369.799999999999,5678.099999999999,5595.200000000001,5187.6,4980.9,5433.800000000001,5321.2,4650.0
1056,38.91036605834961,-77.072509765625,District of Columbia,DC,South,South Atlantic,US,2019,67.38913,49.717896,12.191964,0.123330146,0.046092797,5566.3,4882.0,5251.9,5546.799999999999,5412.1,4968.3,4755.2,5167.700000000001,5016.3,4347.6,129.6,107.7,117.9,131.3,183.1,219.3,225.7,266.1,304.9,302.4,5695.900000000001,4989.7,5369.799999999999,5678.099999999999,5595.200000000001,5187.6,4980.9,5433.800000000001,5321.2,4650.0
1068,38.91036605834961,-77.072509765625,District of Columbia,DC,South,South Atlantic,US,2020,67.14967,50.44951,12.188582,0.20192325,0.012816443,5566.3,4882.0,5251.9,5546.799999999999,5412.1,4968.3,4755.2,5167.700000000001,5016.3,4347.6,129.6,107.7,117.9,131.3,183.1,219.3,225.7,266.1,304.9,302.4,5695.900000000001,4989.7,5369.799999999999,5678.099999999999,5595.200000000001,5187.6,4980.9,5433.800000000001,5321.2,4650.0
1080,27.732864379882812,-81.70785522460938,Florida,FL,South,South Atlantic,US,2011,83.043976,65.84274,12.157249,0.10003122,0.0,362940.8,356856.1,361653.1,370444.5,383380.5,388572.69999999995,389133.9,398873.9,392027.1,359172.5,28863.8,28735.4,30182.7,29801.0,29375.7,29000.5,30661.5,31480.1,31536.5,31610.0,391804.6,385591.5,391835.8,400245.5,412756.2,417573.19999999995,419795.4,430354.0,423563.6,390782.5
1092,27.732864379882812,-81.70785522460938,Florida,FL,South,South Atlantic,US,2012,82.82032,65.39742,12.155089,0.091714084,0.0,362940.8,356856.1,361653.1,370444.5,383380.5,388572.69999999995,389133.9,398873.9,392027.1,359172.5,28863.8,28735.4,30182.7,29801.0,29375.7,29000.5,30661.5,31480.1,31536.5,31610.0,391804.6,385591.5,391835.8,400245.5,412756.2,417573.19999999995,419795.4,430354.0,423563.6,390782.5
1104,27.732864379882812,-81.70785522460938,Florida,FL,South,South Atlantic,US,2013,81.936714,65.918526,12.157315,0.108922,0.0,362940.8,356856.1,361653.1,370444.5,383380.5,388572.69999999995,389133.9,398873.9,392027.1,359172.5,28863.8,28735.4,30182.7,29801.0,29375.7,29000.5,30661.5,31480.1,31536.5,31610.0,391804.6,385591.5,391835.8,400245.5,412756.2,417573.19999999995,419795.4,430354.0,423563.6,390782.5
1116,27.732864379882812,-81.70785522460938,Florida,FL,South,South Atlantic,US,2014,81.70386,64.663124,12.157246,0.10618975,0.0,362940.8,356856.1,361653.1,370444.5,383380.5,388572.69999999995,389133.9,398873.9,392027.1,359172.5,28863.8,28735.4,30182.7,29801.0,29375.7,29000.5,30661.5,31480.1,31536.5,31610.0,391804.6,385591.5,391835.8,400245.5,412756.2,417573.19999999995,419795.4,430354.0,423563.6,390782.5
1128,27.732864379882812,-81.70785522460938,Florida,FL,South,South Atlantic,US,2015,83.09546,67.695656,12.157219,0.10478415,0.0,362940.8,356856.1,361653.1,370444.5,383380.5,388572.69999999995,389133.9,398873.9,392027.1,359172.5,28863.8,28735.4,30182.7,29801.0,29375.7,29000.5,30661.5,31480.1,31536.5,31610.0,391804.6,385591.5,391835.8,400245.5,412756.2,417573.19999999995,419795.4,430354.0,423563.6,390782.5
1140,27.732864379882812,-81.70785522460938,Florida,FL,South,South Atlantic,US,2016,81.17307,66.20309,12.155133,0.16300133,0.0,362940.8,356856.1,361653.1,370444.5,383380.5,388572.69999999995,389133.9,398873.9,392027.1,359172.5,28863.8,28735.4,30182.7,29801.0,29375.7,29000.5,30661.5,31480.1,31536.5,31610.0,391804.6,385591.5,391835.8,400245.5,412756.2,417573.19999999995,419795.4,430354.0,423563.6,390782.5
1152,27.732864379882812,-81.70785522460938,Florida,FL,South,South Atlantic,US,2017,82.632835,66.02067,12.157302,0.15470184,0.0,362940.8,356856.1,361653.1,370444.5,383380.5,388572.69999999995,389133.9,398873.9,392027.1,359172.5,28863.8,28735.4,30182.7,29801.0,29375.7,29000.5,30661.5,31480.1,31536.5,31610.0,391804.6,385591.5,391835.8,400245.5,412756.2,417573.19999999995,419795.4,430354.0,423563.6,390782.5
1164,27.732864379882812,-81.70785522460938,Florida,FL,South,South Atlantic,US,2018,81.779076,65.44526,12.157269,0.15280204,0.0,362940.8,356856.1,361653.1,370444.5,383380.5,388572.69999999995,389133.9,398873.9,392027.1,359172.5,28863.8,28735.4,30182.7,29801.0,29375.7,29000.5,30661.5,31480.1,31536.5,31610.0,391804.6,385591.5,391835.8,400245.5,412756.2,417573.19999999995,419795.4,430354.0,423563.6,390782.5
1176,27.732864379882812,-81.70785522460938,Florida,FL,South,South Atlantic,US,2019,83.54067,66.3832,12.157289,0.14608099,0.0,362940.8,356856.1,361653.1,370444.5,383380.5,388572.69999999995,389133.9,398873.9,392027.1,359172.5,28863.8,28735.4,30182.7,29801.0,29375.7,29000.5,30661.5,31480.1,31536.5,31610.0,391804.6,385591.5,391835.8,400245.5,412756.2,417573.19999999995,419795.4,430354.0,423563.6,390782.5
1188,27.732864379882812,-81.70785522460938,Florida,FL,South,South Atlantic,US,2020,83.51925,66.76131,12.155131,0.14582561,0.0,362940.8,356856.1,361653.1,370444.5,383380.5,388572.69999999995,389133.9,398873.9,392027.1,359172.5,28863.8,28735.4,30182.7,29801.0,29375.7,29000.5,30661.5,31480.1,31536.5,31610.0,391804.6,385591.5,391835.8,400245.5,412756.2,417573.19999999995,419795.4,430354.0,423563.6,390782.5
1200,33.07556915283203,-83.69778442382812,Georgia,GA,South,South Atlantic,US,2011,75.35457,56.601032,12.171727,0.08702082,0.0053472393,252052.19999999998,237168.0,238028.6,243657.0,245863.6,245911.7,243465.2,245708.2,240662.9,215065.6,24683.1,23797.4,28401.1,29713.4,30089.6,29821.4,29360.4,30357.3,31421.1,32834.0,276735.3,260965.4,266429.7,273370.4,275953.2,275733.10000000003,272825.60000000003,276065.5,272084.0,247899.6
1212,33.07556915283203,-83.69778442382812,Georgia,GA,South,South Atlantic,US,2012,75.74857,57.750355,12.169026,0.09648933,0.0,252052.19999999998,237168.0,238028.6,243657.0,245863.6,245911.7,243465.2,245708.2,240662.9,215065.6,24683.1,23797.4,28401.1,29713.4,30089.6,29821.4,29360.4,30357.3,31421.1,32834.0,276735.3,260965.4,266429.7,273370.4,275953.2,275733.10000000003,272825.60000000003,276065.5,272084.0,247899.6
1224,33.07556915283203,-83.69778442382812,Georgia,GA,South,South Atlantic,US,2013,71.97456,55.50394,12.171811,0.14740473,0.00014816696,252052.19999999998,237168.0,238028.6,243657.0,245863.6,245911.7,243465.2,245708.2,240662.9,215065.6,24683.1,23797.4,28401.1,29713.4,30089.6,29821.4,29360.4,30357.3,31421.1,32834.0,276735.3,260965.4,266429.7,273370.4,275953.2,275733.10000000003,272825.60000000003,276065.5,272084.0,247899.6
